id,headword_id,word,sentence,answer,distractors
7572,22387,leg,The table was unstable because one ___ was shorter than the others.,leg,"{top,edge,corner}"
7574,22389,legal,It is not ___ to drive a car without a valid driver's license.,legal,"{safe,wise,normal}"
7582,22443,lemon,"For the pie, she needed the sour juice and yellow zest from a ___.",lemon,"{melon,peach,pear}"
7590,22494,lesson,Today's history ___ focused on the causes of the American Revolution.,lesson,"{chapter,assignment,test}"
7594,22530,level,Use the spirit ___ to ensure the shelf is perfectly horizontal before you attach it to the wall.,level,"{ruler,hammer,wrench}"
7601,22608,license,The city will not ___ a restaurant that fails its health inspection.,license,"{open,fund,promote}"
7604,22560,lie,He knew the truth but told a deliberate ___ to avoid getting into trouble.,lie,"{fable,myth,tale}"
7608,22652,lifetime,Winning the Nobel Prize was the achievement of a ___ for the dedicated researcher.,lifetime,"{moment,year,decade}"
7612,22688,like,"Since he always chooses vanilla ice cream over any other flavor, it is clear he ___ it.",likes,"{dislikes,tolerates,ignores}"
7614,22693,likely,"Given their undefeated record, it is highly ___ that they will make the playoffs.",likely,"{unusual,questionable,unexpected}"
7617,22717,limit,"The speed ___ on this highway is 65 miles per hour, and exceeding it results in a fine.",limit,"{suggestion,goal,average}"
7623,22776,link,A weak ___ in the chain caused it to break under the strain.,link,"{hook,knot,joint}"
7624,22785,lion,"The male ___ is easily recognizable by its impressive, shaggy mane.",lion,"{tiger,leopard,cheetah}"
7627,22836,list,"To make sure he didn't forget anything at the supermarket, he wrote a long ___ of groceries on a notepad.",list,"{recipe,paragraph,note}"
7628,22838,listen,The coach told the players to ___ carefully to the referee's instructions.,listen,"{respond,object,adhere}"
7635,22887,litre,"In Europe, gasoline is usually sold by the ___, a metric unit of volume.",litre,"{gallon,quart,pint}"
7636,22888,litter,The sign at the park entrance warned visitors of a large fine for leaving ___ behind.,litter,"{belongings,food,equipment}"
7638,22897,live,Fish cannot ___ for very long out of water.,live,"{breathe,swim,see}"
7642,22918,load,"Before starting the washing machine, she put in a full ___ of clothes.",load,"{pile,stack,bundle}"
7649,22965,lock,"Before leaving for vacation, it's important to ___ all the doors and windows.",lock,"{paint,open,break}"
7656,23062,look,"If you don't know the word's meaning, you should ___ it up in a dictionary.",look,"{find,see,get}"
7661,23096,lorry,"In the UK, a large, heavy vehicle used for transporting goods is often called a ___.",lorry,"{wagon,van,coach}"
7662,23097,lose,"She was afraid she would ___ her way in the unfamiliar, winding streets of the old city.",lose,"{turn,find,make}"
7663,23100,loss,The death of her beloved pet was a terrible ___ for the whole family.,loss,"{problem,change,event}"
7665,23102,lot,They bought a vacant ___ on the edge of town where they plan to build their dream house.,lot,"{field,patch,zone}"
7669,23117,lounge,"On Sunday mornings, he liked to ___ on the sofa with a cup of coffee and the newspaper.",lounge,"{work,read,think}"
7673,23142,low,"He hung the picture frame too ___, so it was almost touching the top of the sofa.",low,"{crooked,straight,high}"
7681,23235,lunch,I usually eat a light ___ around noon to keep my energy up for the afternoon.,lunch,"{breakfast,dinner,supper}"
7683,23242,lung,"After running up the stairs, he was breathing heavily, his ___ working hard to get enough oxygen.",lungs,"{muscles,heart,limbs}"
7688,23403,mad,She became ___ when she discovered her bike had been stolen.,mad,"{calm,happy,surprised}"
7689,23405,madam,"Beginning the formal letter to the unknown female recipient, he wrote, 'Dear ___,' to show respect.",madam,"{lady,woman,miss}"
7690,23427,magazine,"She enjoyed flipping through the glossy pages of the fashion ___, looking at photos of new clothing styles.",magazine,"{brochure,catalog,flyer}"
7691,23431,magic,"In the fantasy story, the wizard used ___ to turn the prince into a frog.",magic,"{science,logic,force}"
7697,23480,mail,"The postal worker delivered a large stack of ___ containing bills, letters, and advertisements.",mail,"{paper,notes,forms}"
7698,23486,main,"While she had several hobbies, her ___ interest was landscape photography.",main,"{only,best,real}"
7699,23489,mainland,He took a short ferry ride from the small island to the ___ to buy supplies.,mainland,"{continent,country,city}"
7704,23510,major,"Because the repairs were so expensive and widespread, the governor declared the flood a ___ disaster.",major,"{slight,local,brief}"
7705,23512,majority,"Since over fifty percent of the members voted in favor, the proposal was passed by a clear ___.",majority,"{minority,fraction,handful}"
7711,23615,manage,"Even with a heavy workload and tight deadlines, she was somehow able to ___ all her projects effectively.",manage,"{begin,forget,combine}"
7713,23619,manager,The restaurant ___ greeted guests at the door and ensured their tables were ready.,manager,"{chef,cleaner,customer}"
7719,23683,manner,It is considered bad ___ to talk with your mouth full of food.,manners,"{habits,rules,ideas}"
7724,23722,many,___ people attended the concert despite the rain.,many,"{much,little,each}"
7725,23725,map,"To navigate the ancient city's narrow streets, they used detailed ___.",maps,"{photographs,histories,postcards}"
7726,23734,marathon,She trained for months to run the entire 26.2 miles of her first ___.,marathon,"{triathlon,sprint,relay}"
7727,23739,march,The protesters ___ through the city streets demanding climate action.,marched,"{sat,stood,waited}"
7731,23776,mark,The treasure map ___ the spot with a large X.,marked,"{concealed,described,ignored}"
7733,23781,market,Farmers gather every Saturday at the ___ to sell their fresh produce.,market,"{farm,field,barn}"
7736,23807,marriage,"The couple celebrated their golden anniversary, fifty years of a happy ___.",marriage,"{engagement,honeymoon,vow}"
7737,23809,married,"After the ceremony, the ___ couple danced under the twinkling lights.",married,"{engaged,divorced,separated}"
7738,23813,marry,They went to the courthouse to legally ___ and become spouses.,marry,"{propose,engage,celebrate}"
7742,23866,mass,"Using a balance scale, the physicist determined the object's ___, which is the amount of matter it contains.",mass,"{color,temperature,shape}"
7746,23905,match,"The tennis ___ lasted three hours, with both players showing incredible skill.",match,"{goal,point,serve}"
7749,23916,material,"The sculptor carved the statue from a block of an unknown ___, which was as hard as granite.",material,"{concept,inspiration,tool}"
7752,23935,mathematics,"She enrolled in a ___ course to study algebra, geometry, and calculus.",mathematics,"{history,literature,art}"
7754,23958,matter,"Solid, liquid, and gas are the three primary states of ___.",matter,"{energy,space,time}"
7758,23992,may,"According to the rules, students ___ use a calculator during the exam.",may,"{must,can't,shouldn't}"
7765,24030,means,"The project was ambitious, but the company lacked the financial ___ to fund it.",means,"{will,vision,leadership}"
7767,24033,meanwhile,"The hero searched for the key; ___, the villain was setting the trap.",meanwhile,"{therefore,however,before}"
7768,24038,measure,"Before cutting the fabric, the tailor used a tape to ___ the client's waist.",measure,"{fold,iron,sew}"
7774,24067,medal,The soldier wore the ___ for bravery pinned to the chest of his uniform.,medal,"{trophy,plaque,cup}"
7775,24075,media,"Information is now spread through various forms of ___, including television, print, and the internet.",media,"{opinion,culture,art}"
7778,24104,medicine,"To cure the infection, the doctor gave him a prescription for a strong ___.",medicine,"{procedure,diagnosis,symptom}"
7782,24131,meet,The two business rivals agreed to ___ to negotiate a compromise.,meet,"{argue,compete,disagree}"
7783,24133,meeting,The manager scheduled a brief ___ with her team to go over the daily tasks.,meeting,"{holiday,lunch,vacation}"
7786,24213,member,Each new ___ must sign the code of conduct before joining the club.,member,"{applicant,stranger,opponent}"
7791,24229,memorial,The family made a donation to the library as a ___ to their late grandmother.,memorial,"{funeral,grave,inheritance}"
7792,24239,memory,"Even years later, the ___ of her graduation day was still vivid in her mind.",memory,"{dream,thought,feeling}"
7793,24283,mental,Chess is a game that requires immense focus and ___ agility.,mental,"{physical,social,financial}"
7794,24290,mention,"He didn't want to make a big deal of it, so he decided to only briefly ___ his award.",mention,"{announce,proclaim,broadcast}"
7796,24297,menu,We asked the waiter for the ___ so we could decide what to order.,menu,"{bill,recipe,reservation}"
7797,24313,merchant,"In the age of sail, a wealthy ___ could make a fortune by trading silk and spices between continents.",merchant,"{sailor,explorer,pirate}"
7800,24326,merely,She wasn't intentionally being rude; she was ___ stating the facts as she saw them.,merely,"{loudly,angrily,falsely}"
7804,24374,mess,"After his art project, the child had made a huge ___ with paint and glitter all over the floor.",mess,"{statement,improvement,masterpiece}"
7805,24375,message,She left a hurried ___ on the answerphone before rushing out.,message,"{letter,email,text}"
7807,24413,metal,"The blacksmith heated the ___ until it glowed red, then hammered it into the shape of a sword.",metal,"{wood,stone,clay}"
7809,24474,method,Her ___ for baking bread involved a slow fermentation process that took two days.,method,"{ingredient,appetite,reason}"
7811,24500,metre,The metric system uses the ___ as its base unit for measuring length.,metre,"{gram,litre,second}"
7815,24668,might,"I don't know my plans for sure, but I ___ go to the movies later.",might,"{must,will,have to}"
7817,24682,mild,The doctor said his symptoms were ___ and would likely clear up within a few days without medication.,mild,"{acute,severe,chronic}"
7818,24686,mile,"A marathon is a long-distance race of just over 26 ___, a challenge for even seasoned runners.",miles,"{laps,meters,circuits}"
7822,24706,milk,The farmer connected the machine to the cow's udders to collect the fresh ___.,milk,"{cream,water,whey}"
