id,headword_id,word,sentence,answer,distractors
4798,42740,viable,"After several failed attempts, the team finally developed a ___ solution to the energy crisis.",viable,"{possible,temporary,costly}"
4799,42752,vibrant,"The festival was filled with ___ colors, lively music, and enthusiastic dancers from all over the world.",vibrant,"{faded,dull,pale}"
4800,42770,vice,"He admitted that gambling was his greatest ___, leading him to lose both money and trust.",vice,"{virtue,talent,strength}"
4801,42775,vicious,"The stray dog launched a ___ attack on the mail carrier, snarling and biting without warning.",vicious,"{playful,gentle,curious}"
4802,42781,victim,The police arrived to find the ___ of the robbery shaken but unharmed.,victim,"{witness,officer,bystander}"
4803,42789,victory,"After a grueling campaign, the underdog candidate celebrated her ___ at the town square rally.",victory,"{defeat,withdrawal,concession}"
4804,42791,video,She uploaded a ___ to her channel showing how to bake the perfect chocolate cake.,video,"{article,podcast,poster}"
4806,42806,viewer,The art gallery requested each ___ to remove their hat before entering the exhibition hall.,viewer,"{painter,curator,vendor}"
4807,42810,viewpoint,"Although I understand your ___ on climate change, I believe the evidence supports urgent action.",viewpoint,"{prediction,schedule,measurement}"
4808,42826,village,"Nestled among rice fields and bamboo groves, the small ___ preserved traditions passed down for generations.",village,"{metropolis,complex,highway}"
4809,42827,villager,"The local ___ offered to guide the travelers through the dense forest, warning them of dangerous terrain ahead.",villager,"{citizen,tourist,scientist}"
4810,42857,violate,Tampering with the evidence would ___ the legal code and result in serious consequences.,violate,"{enforce,clarify,interpret}"
4811,42858,violation,"The referee called a foul, declaring it a clear ___ of the game''s rules.",violation,"{strategy,accident,tradition}"
4813,42861,violent,"The storm turned ___ by evening, with high winds and lightning threatening power lines.",violent,"{humid,calm,cloudy}"
4814,42891,virtual,"With the new software, team members from around the world can attend meetings in a ___ conference room.",virtual,"{private,outdoor,expensive}"
4815,42892,virtually,"After the fire, the entire building was ___ destroyed, leaving only the outer walls standing.",virtually,"{occasionally,accidentally,barely}"
4816,42893,virtue,Honesty is often considered a fundamental ___ that builds trust in relationships.,virtue,"{priority,strategy,reward}"
4819,42918,visible,"Even with the powerful telescope, the distant star was barely ___ through the light pollution.",visible,"{audible,tangible,measurable}"
4820,42920,vision,"The architect presented her bold ___ for the new city park, complete with green spaces and sustainable design.",vision,"{illusion,impression,version}"
4821,42923,visit,We plan to ___ our grandparents next weekend and spend a few days at their seaside cottage.,visit,"{avoid,leave,forget}"
4822,42927,visitor,All ___ to the research facility must sign in at the front desk and wear a security badge.,visitors,"{residents,employees,managers}"
4824,42941,vital,Regular exercise and a balanced diet are ___ for maintaining good health and longevity.,vital,"{optional,occasional,pleasant}"
4825,42949,vitamin,She started taking a daily ___ D supplement after her doctor diagnosed her with a deficiency.,vitamin,"{mineral,protein,carbohydrate}"
4826,42987,vocal,"He was ___ in his opposition to the policy, speaking at meetings and organizing community protests.",vocal,"{silent,hesitant,neutral}"
4827,43002,voice,"The actor lent his distinctive ___ to the animated character, bringing it to life with humor and warmth.",voice,"{face,gesture,presence}"
4828,43033,volume,Please turn down the ___ on the radio; the music is too loud for this quiet environment.,volume,"{speed,height,color}"
4829,43037,voluntary,"She made a ___ donation to the charity, not because she was asked, but because she believed in the cause.",voluntary,"{compulsory,required,mandatory}"
4830,43038,volunteer,He decided to ___ at the local animal shelter every weekend to help care for abandoned pets.,volunteer,"{observe,investigate,supervise}"
4831,43057,vote,"Every citizen has the right to ___ in national elections, regardless of their background.",vote,"{debate,speak,object}"
4832,43059,voting,"Early ___ began on Monday, allowing citizens to cast their ballots before Election Day.",voting,"{campaigning,counting,advertising}"
4833,43064,vow,"During the wedding ceremony, the couple exchanged ___ to love and support each other for life.",vows,"{gifts,promises,gestures}"
4834,43083,vulnerability,The security team identified a critical ___ in the system that could allow hackers to access sensitive data.,vulnerability,"{strength,advantage,feature}"
4835,43084,vulnerable,"After the storm destroyed their homes, the villagers were left ___ to disease and exposure.",vulnerable,"{resistant,protected,secure}"
4836,43105,wage,The factory workers went on strike to demand a higher ___ and better working conditions.,wage,"{bonus,allowance,benefit}"
4837,43124,wait,We had to ___ in line for over an hour to get tickets to the concert.,wait,"{leave,escape,flee}"
4838,43125,waiter,The ___ promptly brought our drinks and asked if we were ready to order dinner.,waiter,"{chef,manager,host}"
4840,43141,walk,"Every morning, she likes to ___ her dog through the quiet neighborhood streets.",walk,"{abandon,ignore,chase}"
4841,43149,wall,The ancient city was surrounded by a massive stone ___ to protect it from invaders.,wall,"{bridge,gate,tower}"
4842,43161,wander,"Lost in thought, he began to ___ through the forest without noticing the path had disappeared.",wander,"{run,climb,dig}"
4843,43171,want,"Despite having many possessions, she realized she still ___ a deeper sense of purpose in life.",wanted,"{possessed,rejected,discovered}"
4844,43176,war,"The museum exhibit depicted the harsh realities of ___, including letters from soldiers and photographs from the front lines.",war,"{festival,negotiation,journey}"
4845,43179,ward,The hospital assigned the patient to the pediatric ___ where children receive specialized care.,ward,"{lobby,cafeteria,office}"
4846,43182,wardrobe,"Her spacious ___ was filled with vintage dresses, formal suits, and seasonal accessories.",wardrobe,"{drawer,shelf,basket}"
4847,43185,warehouse,The online retailer stores thousands of products in a massive ___ on the outskirts of the city.,warehouse,"{boutique,kiosk,garage}"
4848,43189,warfare,Modern ___ includes not only traditional combat but also cyberattacks and disinformation campaigns.,warfare,"{architecture,farming,education}"
4849,43197,warm,"After coming inside from the cold, she enjoyed a ___ cup of tea to help her relax and regain her body heat.",warm,"{chilled,frozen,boiling}"
4850,43200,warming,Scientists continue to study the effects of global ___ on sea levels and weather patterns around the world.,warming,"{cooling,stabilizing,freezing}"
4851,43205,warn,The teacher decided to ___ the students about the consequences of cheating on the final exam.,warn,"{congratulate,praise,reward}"
4852,43206,warning,The weather service issued a severe thunderstorm ___ that advised residents to seek shelter immediately.,warning,"{announcement,invitation,update}"
4853,43212,warrant,The detective believed there was enough evidence to request a search ___ from the judge.,warrant,"{permit,receipt,contract}"
4854,43220,warrior,"In ancient Japan, the samurai were honored as skilled ___ who lived by a strict code of honor.",warriors,"{merchants,scholars,farmers}"
4855,43228,wash,"Before preparing food, it''s important to ___ your hands thoroughly with soap and water.",wash,"{dry,touch,cover}"
4856,43235,washing,She spent the afternoon doing the ___ because she had run out of clean shirts for work.,washing,"{cooking,cleaning,ironing}"
4857,43245,waste,It's a terrible ___ of food to throw away meals that could have been donated to those in need.,waste,"{use,benefit,resource}"
4858,43255,watch,"Every evening, the family would gather to ___ a movie together and enjoy each other''s company.",watch,"{ignore,avoid,skip}"
4859,43269,water,The hikers carried enough ___ to last through the hot desert trek.,water,"{soda,juice,soup}"
4860,43310,wave,She gave a friendly ___ to her family from the train platform as the train departed.,wave,"{nod,shout,jump}"
4861,43324,way,Could you show me the ___ to the nearest subway station?,way,"{distance,time,cost}"
4862,43334,weak,"After the illness, his muscles were so ___ that he could barely lift a glass of water.",weak,"{strong,healthy,steady}"
4863,43335,weaken,Continuous stress and lack of sleep can ___ your immune system over time.,weaken,"{boost,strengthen,support}"
4864,43342,weakness,"His greatest ___ is speaking in public, despite being confident in small groups.",weakness,"{talent,strength,virtue}"
4865,43345,wealth,The entrepreneur's sudden ___ allowed him to invest in several charitable foundations.,wealth,"{fame,influence,power}"
4867,43348,weapon,The soldiers were equipped with non-lethal ___ to control the riot effectively.,weapons,"{tools,devices,shields}"
4868,43352,wear,"During the winter, it''s important to ___ warm clothing to avoid hypothermia.",wear,"{carry,hold,pack}"
4869,43362,weather,"Despite the stormy ___, the hikers continued their journey with raincoats and extra caution.",weather,"{climate,temperature,forecast}"
4870,43370,weave,Artisans carefully ___ threads of silk and cotton to create intricate patterns in traditional textiles.,weave,"{spin,tie,attach}"
4871,43374,web,"The spider spun a delicate ___ between the leaves, glistening with morning dew.",web,"{nest,hole,thread}"
